"PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked"
"286,0,3,""(Mr., Ivan, , Stankovic, )"",male,33.0,0,0,349239,9,C"
"287,1,3,""(Mr., Theodore, , de Mulder, )"",male,30.0,0,0,345774,10,S"
"288,0,3,""(Mr., Penko, , Naidenoff, )"",male,22.0,0,0,349206,8,S"
"289,1,2,""(Mr., Masabumi, , Hosono, )"",male,42.0,0,0,237798,13,S"
"290,1,3,""(Miss., Kate, , Connolly, )"",female,22.0,0,0,370373,8,Q"
"291,1,1,""(Miss., Ellen, """"Nellie"""", Barber, )"",female,26.0,0,0,19877,79,S"
"292,1,1,""(Mrs., Dickinson, H, Bishop, Helen Walton)"",female,19.0,1,0,11967,92,B"
"293,0,2,""(Mr., Rene, Jacques, Levy, )"",male,36.0,0,0,2163,13,D"
"294,0,3,""(Miss., Aloisia, , Haas, )"",female,24.0,0,0,349236,9,S"
"295,0,3,""(Mr., Ivan, , Mineff, )"",male,24.0,0,0,349233,8,S"
"296,0,1,""(Mr., Ervin, G, Lewy, )"",male,25.0,0,0,17612,28,C"
"297,0,3,""(Mr., Mansour, , Hanna, )"",male,23.5,0,0,2693,8,C"
"298,0,1,""(Miss., Helen, Loraine, Allison, )"",female,2.0,1,2,113781,152,C"
"299,1,1,""(Mr., Adolphe, , Saalfeld, )"",male,25.0,0,0,19988,31,C"
"300,1,1,""(Mrs., James, , Baxter, Helene DeLaudeniere Chaput)"",female,50.0,0,1,17558,248,B"
"301,1,3,""(Miss., Anna, Katherine """"Annie Kate"""", Kelly, )"",female,25.0,0,0,9234,8,Q"
"302,1,3,""(Mr., Bernard, , McCoy, )"",male,25.0,2,0,367226,24,Q"
"303,0,3,""(Mr., William, Cahoone Jr, Johnson, )"",male,19.0,0,0,,0,S"
"304,1,2,""(Miss., Nora, A, Keane, )"",female,25.0,0,0,226593,13,E"
"305,0,3,""(Mr., Howard, Hugh """"Harry"""", Williams, )"",male,25.0,0,0,2466,9,S"
"306,1,1,""(Master., Hudson, Trevor, Allison, )"",male,0.92,1,2,113781,152,C"
"307,1,1,""(Miss., Margaret, , Fleming, )"",female,25.0,0,0,17421,111,C"
"308,1,1,""(Mrs., Victor, de Satode, Penasco y Castellana, Maria Josefa Perez de Soto y Vallejo)"",female,17.0,1,0,17758,109,C"
"309,0,2,""(Mr., Samuel, , Abelson, )"",male,30.0,1,0,3381,24,C"
"310,1,1,""(Miss., Laura, Mabel, Francatelli, )"",female,30.0,0,0,17485,57,E"
"311,1,1,""(Miss., Margaret, Bechstein, Hays, )"",female,24.0,0,0,11767,84,C"
"312,1,1,""(Miss., Emily, Borie, Ryerson, )"",female,18.0,2,2,17608,263,B"
"313,0,2,""(Mrs., William, , Lahtinen, Anna Sylfven)"",female,26.0,1,1,250651,26,S"
"314,0,3,""(Mr., Ignjac, , Hendekovic, )"",male,28.0,0,0,349243,8,S"
"315,0,2,""(Mr., Benjamin, , Hart, )"",male,43.0,1,1,13529,27,S"
"316,1,3,""(Miss., Helmina, Josefina, Nilsson, )"",female,26.0,0,0,347470,8,S"
"317,1,2,""(Mrs., Sinai, , Kantor, Miriam Sternin)"",female,24.0,1,0,244367,26,S"
"318,0,2,""(Dr., Ernest, , Moraweck, )"",male,54.0,0,0,29011,14,S"
"319,1,1,""(Miss., Mary, Natalie, Wick, )"",female,31.0,0,2,36928,165,C"
"320,1,1,""(Mrs., Frederic, Oakley, Spedden, Margaretta Corning Stone)"",female,40.0,1,1,16966,135,E"
"321,0,3,""(Mr., Samuel, , Dennis, )"",male,22.0,0,0,21172,8,S"
"322,0,3,""(Mr., Yoto, , Danoff, )"",male,27.0,0,0,349219,8,S"
"323,1,2,""(Miss., Hilda, Mary, Slayter, )"",female,30.0,0,0,234818,13,Q"
"324,1,2,""(Mrs., Albert, Francis, Caldwell, Sylvia Mae Harbaugh)"",female,22.0,1,1,248738,29,S"
"325,0,3,""(Mr., George, John Jr, Sage, )"",male,25.0,8,2,2343,70,S"
"326,1,1,""(Miss., Marie, Grice, Young, )"",female,36.0,0,0,17760,136,C"
"327,0,3,""(Mr., Johan, Hansen, Nysveen, )"",male,61.0,0,0,345364,7,S"
"328,1,2,""(Mrs., , , Ball, Ada E Hall)"",female,36.0,0,0,28551,13,D"
"329,1,3,""(Mrs., Frank, John, Goldsmith, Emily Alice Brown)"",female,31.0,1,1,363291,21,S"
"330,1,1,""(Miss., Jean, Gertrude, Hippach, )"",female,16.0,0,1,111361,58,B"
"331,1,3,""(Miss., Agnes, , McCoy, )"",female,25.0,2,0,367226,24,Q"
"332,0,1,""(Mr., Austen, , Partner, )"",male,45.5,0,0,113043,29,C"
"333,0,1,""(Mr., George, Edward, Graham, )"",male,38.0,0,1,17582,154,C"
"334,0,3,""(Mr., Leo, Edmondus, Vander Planke, )"",male,16.0,2,0,345764,18,S"
"335,1,1,""(Mrs., Henry, William, Frauenthal, Clara Heinsheimer)"",female,25.0,1,0,17611,134,S"
"336,0,3,""(Mr., Mitto, , Denkoff, )"",male,25.0,0,0,349225,8,S"
"337,0,1,""(Mr., Thomas, Clinton, Pears, )"",male,29.0,1,0,113776,67,C"
"338,1,1,""(Miss., Elizabeth, Margaret, Burns, )"",female,41.0,0,0,16966,135,E"
"339,1,3,""(Mr., Karl, Edwart, Dahl, )"",male,45.0,0,0,7598,9,S"
"340,0,1,""(Mr., Stephen, Weart, Blackwell, )"",male,45.0,0,0,113784,36,T"
"341,1,2,""(Master., Edmond, Roger, Navratil, )"",male,2.0,1,1,230080,26,F"
"342,1,1,""(Miss., Alice, Elizabeth, Fortune, )"",female,24.0,3,2,19950,263,C"
"343,0,2,""(Mr., Erik, Gustaf, Collander, )"",male,28.0,0,0,248740,13,S"
"344,0,2,""(Mr., Charles, Frederick Waddington, Sedgwick, )"",male,25.0,0,0,244361,13,S"
"345,0,2,""(Mr., Stanley, Hubert, Fox, )"",male,36.0,0,0,229236,13,S"
"346,1,2,""(Miss., Amelia, """"Mildred"""", Brown, )"",female,24.0,0,0,248733,13,F"
"347,1,2,""(Miss., Marion, Elsie, Smith, )"",female,40.0,0,0,31418,13,S"
"348,1,3,""(Mrs., Thomas, Henry, Davison, Mary E Finck)"",female,25.0,1,0,386525,17,S"
"349,1,3,""(Master., William, Loch """"William"""", Coutts, )"",male,3.0,1,1,37671,16,S"
"350,0,3,""(Mr., Jovan, , Dimic, )"",male,42.0,0,0,315088,9,S"
"351,0,3,""(Mr., Nils, Martin, Odahl, )"",male,23.0,0,0,7267,10,S"
"352,0,1,""(Mr., Fletcher, Fellows, Williams-Lambert, )"",male,25.0,0,0,113510,35,C"
"353,0,3,""(Mr., Tannous, , Elias, )"",male,15.0,1,1,2695,8,C"
"354,0,3,""(Mr., Josef, , Arnold-Franchi, )"",male,25.0,1,0,349237,18,S"
"355,0,3,""(Mr., Wazli, , Yousif, )"",male,25.0,0,0,2647,8,C"
"356,0,3,""(Mr., Leo, Peter, Vanden Steen, )"",male,28.0,0,0,345783,10,S"
"357,1,1,""(Miss., Elsie, Edith, Bowerman, )"",female,22.0,0,1,113505,55,E"
"358,0,2,""(Miss., Annie, Clemmer, Funk, )"",female,38.0,0,0,237671,13,S"
"359,1,3,""(Miss., Mary, , McGovern, )"",female,25.0,0,0,330931,8,Q"
"360,1,3,""(Miss., Helen, Mary """"Ellie"""", Mockler, )"",female,25.0,0,0,330980,8,Q"
"361,0,3,""(Mr., Wilhelm, , Skoog, )"",male,40.0,1,4,347088,28,S"
"362,0,2,""(Mr., Sebastiano, , del Carlo, )"",male,29.0,1,0,2167,28,C"
"363,0,3,""(Mrs., , , Barbara, Catherine David)"",female,45.0,0,1,2691,15,C"
"364,0,3,""(Mr., Adola, , Asim, )"",male,35.0,0,0,3101310,8,S"
"365,0,3,""(Mr., Thomas, , O'Brien, )"",male,25.0,1,0,370365,16,Q"
"366,0,3,""(Mr., Mauritz, Nils Martin, Adahl, )"",male,30.0,0,0,7076,8,S"
"367,1,1,""(Mrs., Frank, Manley, Warren, Anna Sophia Atkinson)"",female,60.0,1,0,110813,76,D"
"368,1,3,""(Mrs., , , Moussa, Mantoura Boulos)"",female,25.0,0,0,2626,8,C"
"369,1,3,""(Miss., Annie, , Jermyn, )"",female,25.0,0,0,14313,8,Q"
"370,1,1,""(Mme., Leontine, Pauline, Aubart, )"",female,24.0,0,0,17477,70,B"
"371,1,1,""(Mr., George, Achilles, Harder, )"",male,25.0,1,0,11765,56,E"
"372,0,3,""(Mr., Jakob, Alfred, Wiklund, )"",male,18.0,1,0,3101267,7,S"
"373,0,3,""(Mr., William, Thomas, Beavan, )"",male,19.0,0,0,323951,9,S"
"374,0,1,""(Mr., Sante, , Ringhini, )"",male,22.0,0,0,17760,136,C"
"375,0,3,""(Miss., Stina, Viola, Palsson, )"",female,3.0,3,1,349909,22,S"
"376,1,1,""(Mrs., Edgar, Joseph, Meyer, Leila Saks)"",female,25.0,1,0,17604,83,C"
"377,1,3,""(Miss., Aurora, Adelia, Landergren, )"",female,22.0,0,0,7077,8,S"
"378,0,1,""(Mr., Harry, Elkins, Widener, )"",male,27.0,0,2,113503,212,C"
"379,0,3,""(Mr., Tannous, , Betros, )"",male,20.0,0,0,2648,5,C"
"380,0,3,""(Mr., Karl, Gideon, Gustafsson, )"",male,19.0,0,0,347069,8,S"
"381,1,1,""(Miss., Rosalie, , Bidois, )"",female,42.0,0,0,17757,228,C"
"382,1,3,""(Miss., Maria, (""""Mary""""), Nakid, )"",female,1.0,0,2,2653,16,C"
"383,0,3,""(Mr., Juho, , Tikkanen, )"",male,32.0,0,0,3101293,8,S"
"384,1,1,""(Mrs., Alexander, Oskar, Holverson, Mary Aline Towner)"",female,35.0,1,0,113789,52,S"
"385,0,3,""(Mr., Vasil, , Plotcharsky, )"",male,25.0,0,0,349227,8,S"
"386,0,2,""(Mr., Charles, Henry, Davies, )"",male,18.0,0,0,14879,74,S"
"387,0,3,""(Master., Sidney, Leonard, Goodwin, )"",male,1.0,5,2,2144,47,S"
"388,1,2,""(Miss., Kate, , Buss, )"",female,36.0,0,0,27849,13,S"
"389,0,3,""(Mr., Matthew, , Sadlier, )"",male,25.0,0,0,367655,8,Q"
"390,1,2,""(Miss., Bertha, , Lehmann, )"",female,17.0,0,0,1748,12,C"
"391,1,1,""(Mr., William, Ernest, Carter, )"",male,36.0,1,2,113760,120,B"
"392,1,3,""(Mr., Carl, Olof, Jansson, )"",male,21.0,0,0,350034,8,S"
"393,0,3,""(Mr., Johan, Birger, Gustafsson, )"",male,28.0,2,0,3101277,8,S"
"394,1,1,""(Miss., Marjorie, , Newell, )"",female,23.0,1,0,35273,114,D"
"395,1,3,""(Mrs., Hjalmar, , Sandstrom, Agnes Charlotta Bengtsson)"",female,24.0,0,2,9549,17,G"
"396,0,3,""(Mr., Erik, , Johansson, )"",male,22.0,0,0,350052,8,S"
"397,0,3,""(Miss., Elina, , Olsson, )"",female,31.0,0,0,350407,8,S"
"398,0,2,""(Mr., Peter, David, McKane, )"",male,46.0,0,0,28403,26,S"
"399,0,2,""(Dr., Alfred, , Pain, )"",male,23.0,0,0,244278,11,S"
"400,1,2,""(Mrs., William, H, Trout, Jessie L)"",female,28.0,0,0,240929,13,S"
"401,1,3,""(Mr., Juha, , Niskanen, )"",male,39.0,0,0,3101289,8,S"
"402,0,3,""(Mr., John, , Adams, )"",male,26.0,0,0,341826,9,S"
"403,0,3,""(Miss., Mari, Aina, Jussila, )"",female,21.0,1,0,4137,10,S"
"404,0,3,""(Mr., Pekka, Pietari, Hakkarainen, )"",male,28.0,1,0,3101279,16,S"
"405,0,3,""(Miss., Marija, , Oreskovic, )"",female,20.0,0,0,315096,9,S"
"406,0,2,""(Mr., Shadrach, , Gale, )"",male,34.0,1,0,28664,21,S"
"407,0,3,""(Mr., Carl/Charles, Peter, Widegren, )"",male,51.0,0,0,347064,8,S"
"408,1,2,""(Master., William, Rowe, Richards, )"",male,3.0,1,1,29106,19,S"
"409,0,3,""(Mr., Hans, Martin Monsen, Birkeland, )"",male,21.0,0,0,312992,8,S"
"410,0,3,""(Miss., Ida, , Lefebre, )"",female,25.0,3,1,4133,26,S"
"411,0,3,""(Mr., Todor, , Sdycoff, )"",male,25.0,0,0,349222,8,S"
"412,0,3,""(Mr., Henry, , Hart, )"",male,25.0,0,0,394140,7,Q"
"413,1,1,""(Miss., Daisy, E, Minahan, )"",female,33.0,1,0,19928,90,C"
"414,0,2,""(Mr., Alfred, Fleming, Cunningham, )"",male,25.0,0,0,239853,0,S"
"415,1,3,""(Mr., Johan, Julian, Sundman, )"",male,44.0,0,0,3101269,8,S"
"416,0,3,""(Mrs., Thomas, , Meek, Annie Louise Rowley)"",female,25.0,0,0,343095,9,S"
"417,1,2,""(Mrs., James, Vivian, Drew, Lulu Thorne Christian)"",female,34.0,1,1,28220,33,S"
"418,1,2,""(Miss., Lyyli, Karoliina, Silven, )"",female,18.0,0,2,250652,13,S"
"419,0,2,""(Mr., William, John, Matthews, )"",male,30.0,0,0,28228,13,S"
"420,0,3,""(Miss., Catharina, , Van Impe, )"",female,10.0,0,2,345773,25,S"
"421,0,3,""(Mr., Stanio, , Gheorgheff, )"",male,25.0,0,0,349254,8,C"
"422,0,3,""(Mr., David, , Charters, )"",male,21.0,0,0,13032,8,Q"
"423,0,3,""(Mr., Leo, , Zimmerman, )"",male,29.0,0,0,315082,8,S"
"424,0,3,""(Mrs., Ernst, Gilbert, Danbom, Anna Sigrid Maria Brogren)"",female,28.0,1,1,347080,15,S"
"425,0,3,""(Mr., Viktor, Richard, Rosblom, )"",male,18.0,1,1,370129,21,S"
"426,0,3,""(Mr., Phillippe, , Wiseman, )"",male,25.0,0,0,34244,8,S"
"427,1,2,""(Mrs., Charles, V, Clarke, Ada Maria Winfield)"",female,28.0,1,0,2003,26,S"
"428,1,2,""(Miss., Kate, Florence, Phillips, """"Mrs Kate Louise Phillips Marshall"""")"",female,19.0,0,0,250655,26,S"
"429,0,3,""(Mr., James, , Flynn, )"",male,25.0,0,0,364851,8,Q"
"430,1,3,""(Mr., Berk, (Berk Trembisky), Pickard, )"",male,32.0,0,0,392078,9,E"
"431,1,1,""(Mr., Mauritz, Hakan, Bjornstrom-Steffansson, )"",male,28.0,0,0,110564,27,C"
"432,1,3,""(Mrs., Percival, , Thorneycroft, Florence Kate White)"",female,25.0,1,0,376564,17,S"
"433,1,2,""(Mrs., Charles, Alexander, Louch, Alice Adelaide Slow)"",female,42.0,1,0,3085,26,S"
"434,0,3,""(Mr., Nikolai, Erland, Kallio, )"",male,17.0,0,0,3101274,8,S"
"435,0,1,""(Mr., William, Baird, Silvey, )"",male,50.0,1,0,13507,56,E"
"436,1,1,""(Miss., Lucile, Polk, Carter, )"",female,14.0,1,2,113760,120,B"
"437,0,3,""(Miss., Doolina, Margaret """"Daisy"""", Ford, )"",female,21.0,2,2,6608,35,S"
"438,1,2,""(Mrs., Sidney, , Richards, Emily Hocking)"",female,24.0,2,3,29106,19,S"
"439,0,1,""(Mr., Mark, , Fortune, )"",male,64.0,1,4,19950,263,C"
"440,0,2,""(Mr., Johan, Henrik Johannesson, Kvillner, )"",male,31.0,0,0,18723,11,S"
"441,1,2,""(Mrs., Benjamin, , Hart, Esther Ada Bloomfield)"",female,45.0,1,1,13529,27,S"
"442,0,3,""(Mr., Leon, , Hampe, )"",male,20.0,0,0,345769,10,S"
"443,0,3,""(Mr., Johan, Emil, Petterson, )"",male,25.0,1,0,347076,8,S"
"444,1,2,""(Ms., Encarnacion, , Reynaldo, )"",female,28.0,0,0,230434,13,S"
"445,1,3,""(Mr., Bernt, , Johannesen-Bratthammer, )"",male,25.0,0,0,65306,9,S"
"446,1,1,""(Master., Washington, , Dodge, )"",male,4.0,0,2,33638,82,A"
"447,1,2,""(Miss., Madeleine, Violet, Mellinger, )"",female,13.0,0,1,250644,20,S"
"448,1,1,""(Mr., Frederic, Kimber, Seward, )"",male,34.0,0,0,113794,27,S"
"449,1,3,""(Miss., Marie, Catherine, Baclini, )"",female,5.0,2,1,2666,20,C"
"450,1,1,""(Major., Arthur, Godfrey, Peuchen, )"",male,52.0,0,0,113786,31,C"
"451,0,2,""(Mr., Edwy, Arthur, West, )"",male,36.0,1,2,34651,28,S"
"452,0,3,""(Mr., Ingvald, Olai Olsen, Hagland, )"",male,25.0,1,0,65303,20,S"
"453,0,1,""(Mr., Benjamin, Laventall, Foreman, )"",male,30.0,0,0,113051,28,C"
"454,1,1,""(Mr., Samuel, L, Goldenberg, )"",male,49.0,1,0,17453,90,C"
"455,0,3,""(Mr., Joseph, , Peduzzi, )"",male,25.0,0,0,2817,9,S"
"456,1,3,""(Mr., Ivan, , Jalsevac, )"",male,29.0,0,0,349240,8,C"
"457,0,1,""(Mr., Francis, Davis, Millet, )"",male,65.0,0,0,13509,27,E"
"458,1,1,""(Mrs., Frederick, R, Kenyon, Marion)"",female,25.0,1,0,17464,52,D"
"459,1,2,""(Miss., Ellen, , Toomey, )"",female,50.0,0,0,13531,11,S"
"460,0,3,""(Mr., Maurice, , O'Connor, )"",male,25.0,0,0,371060,8,Q"
"461,1,1,""(Mr., Harry, , Anderson, )"",male,48.0,0,0,19952,27,E"
"462,0,3,""(Mr., William, , Morley, )"",male,34.0,0,0,364506,9,S"
"463,0,1,""(Mr., Arthur, H, Gee, )"",male,47.0,0,0,111320,39,E"
"464,0,2,""(Mr., Jacob, Christian, Milling, )"",male,48.0,0,0,234360,13,S"
"465,0,3,""(Mr., Simon, , Maisner, )"",male,25.0,0,0,2816,9,S"
"466,0,3,""(Mr., Manuel, Estanslas, Goncalves, )"",male,38.0,0,0,3101306,8,S"
"467,0,2,""(Mr., William, , Campbell, )"",male,25.0,0,0,239853,0,S"
"468,0,1,""(Mr., John, Montgomery, Smart, )"",male,56.0,0,0,113792,27,S"
"469,0,3,""(Mr., James, , Scanlan, )"",male,25.0,0,0,36209,8,Q"
"470,1,3,""(Miss., Helene, Barbara, Baclini, )"",female,0.75,2,1,2666,20,C"
"471,0,3,""(Mr., Arthur, , Keefe, )"",male,25.0,0,0,323592,8,S"
"472,0,3,""(Mr., Luka, , Cacic, )"",male,38.0,0,0,315089,9,S"
"473,1,2,""(Mrs., Edwy, Arthur, West, Ada Mary Worth)"",female,33.0,1,2,34651,28,S"
"474,1,2,""(Mrs., Amin, S, Jerwan, Marie Marthe Thuillard)"",female,23.0,0,0,541,14,D"
"475,0,3,""(Miss., Ida, Sofia, Strandberg, )"",female,22.0,0,0,7553,10,S"
"476,0,1,""(Mr., George, Quincy, Clifford, )"",male,25.0,0,0,110465,52,A"
"477,0,2,""(Mr., Peter, Henry, Renouf, )"",male,34.0,1,0,31027,21,S"
"478,0,3,""(Mr., Lewis, Richard, Braund, )"",male,29.0,1,0,3460,8,S"
"479,0,3,""(Mr., Nils, August, Karlsson, )"",male,22.0,0,0,350060,8,S"
"480,1,3,""(Miss., Hildur, E, Hirvonen, )"",female,2.0,0,1,3101298,13,S"
"481,0,3,""(Master., Harold, Victor, Goodwin, )"",male,9.0,5,2,2144,47,S"
"482,0,2,""(Mr., Anthony, Wood """"Archie"""", Frost, )"",male,25.0,0,0,239854,0,S"
"483,0,3,""(Mr., Richard, Henry, Rouse, )"",male,50.0,0,0,3594,9,S"
"484,1,3,""(Mrs., , , Turkula, Hedwig)"",female,63.0,0,0,4134,10,S"
"485,1,1,""(Mr., Dickinson, H, Bishop, )"",male,25.0,1,0,11967,92,B"
"486,0,3,""(Miss., Jeannie, , Lefebre, )"",female,25.0,3,1,4133,26,S"
"487,1,1,""(Mrs., Frederick, Maxfield, Hoyt, Jane Anne Forby)"",female,35.0,1,0,19943,90,C"
"488,0,1,""(Mr., Edward, Austin, Kent, )"",male,58.0,0,0,11771,30,B"
"489,0,3,""(Mr., Francis, William, Somerton, )"",male,30.0,0,0,18509,9,S"
"490,1,3,""(Master., Eden, Leslie """"Neville"""", Coutts, )"",male,9.0,1,1,37671,16,S"
"491,0,3,""(Mr., Konrad, Mathias Reiersen, Hagland, )"",male,25.0,1,0,65304,20,S"
"492,0,3,""(Mr., Einar, , Windelov, )"",male,21.0,0,0,3101317,8,S"
"493,0,1,""(Mr., Harry, Markland, Molson, )"",male,55.0,0,0,113787,31,C"
"494,0,1,""(Mr., Ramon, , Artagaveytia, )"",male,71.0,0,0,17609,50,C"
"495,0,3,""(Mr., Edward, Roland, Stanley, )"",male,21.0,0,0,45380,9,S"
"496,0,3,""(Mr., Gerious, , Yousseff, )"",male,25.0,0,0,2627,15,C"
"497,1,1,""(Miss., Elizabeth, Mussey, Eustis, )"",female,54.0,1,0,36947,79,D"
"498,0,3,""(Mr., Frederick, William, Shellard, )"",male,25.0,0,0,6212,16,S"
"499,0,1,""(Mrs., Hudson, J C, Allison, Bessie Waldo Daniels)"",female,25.0,1,2,113781,152,C"
"500,0,3,""(Mr., Olof, , Svensson, )"",male,24.0,0,0,350035,8,S"
"501,0,3,""(Mr., Petar, , Calic, )"",male,17.0,0,0,315086,9,S"
"502,0,3,""(Miss., Mary, , Canavan, )"",female,21.0,0,0,364846,8,Q"
"503,0,3,""(Miss., Bridget, Mary, O'Sullivan, )"",female,25.0,0,0,330909,8,Q"
"504,0,3,""(Miss., Kristina, Sofia, Laitinen, )"",female,37.0,0,0,4135,10,S"
"505,1,1,""(Miss., Roberta, , Maioni, )"",female,16.0,0,0,110152,87,B"
"506,0,1,""(Mr., Victor, de Satode, Penasco y Castellana, )"",male,18.0,1,0,17758,109,C"
"507,1,2,""(Mrs., Frederick, Charles, Quick, Jane Richards)"",female,33.0,0,2,26360,26,S"
"508,1,1,""(Mr., George, (""""George Arthur Brayton""""), Bradley, )"",male,25.0,0,0,111427,27,S"
"509,0,3,""(Mr., Henry, Margido, Olsen, )"",male,28.0,0,0,4001,23,S"
"510,1,3,""(Mr., Fang, , Lang, )"",male,26.0,0,0,1601,57,S"
"511,1,3,""(Mr., Eugene, Patrick, Daly, )"",male,29.0,0,0,382651,8,Q"
"512,0,3,""(Mr., James, , Webber, )"",male,25.0,0,0,3101316,9,S"
"513,1,1,""(Mr., James, Robert, McGough, )"",male,36.0,0,0,17473,27,E"
"514,1,1,""(Mrs., Martin, , Rothschild, Elizabeth L. Barrett)"",female,54.0,1,0,17603,60,C"
"515,0,3,""(Mr., Satio, , Coleff, )"",male,24.0,0,0,349209,8,S"
"516,0,1,""(Mr., William, Anderson, Walker, )"",male,47.0,0,0,36967,35,D"
"517,1,2,""(Mrs., , , Lemore, Amelia Milley)"",female,34.0,0,0,34260,11,F"
"518,0,3,""(Mr., Patrick, , Ryan, )"",male,25.0,0,0,371110,25,Q"
"519,1,2,""(Mrs., William, A, Angle, Florence """"Mary"""" Agnes Hughes)"",female,36.0,1,0,226875,26,S"
"520,0,3,""(Mr., Stefo, , Pavlovic, )"",male,32.0,0,0,349242,8,S"
"521,1,1,""(Miss., Anne, , Perreault, )"",female,30.0,0,0,12749,94,B"
"522,0,3,""(Mr., Janko, , Vovk, )"",male,22.0,0,0,349252,8,S"
"523,0,3,""(Mr., Sarkis, , Lahoud, )"",male,25.0,0,0,2624,8,C"
"524,1,1,""(Mrs., Louis, Albert, Hippach, Ida Sophia Fischer)"",female,44.0,0,1,111361,58,B"
"525,0,3,""(Mr., Fared, , Kassem, )"",male,25.0,0,0,2700,8,C"
"526,0,3,""(Mr., James, , Farrell, )"",male,40.5,0,0,367232,8,Q"
"527,1,2,""(Miss., Lucy, , Ridsdale, )"",female,50.0,0,0,14258,11,S"
"528,0,1,""(Mr., John, , Farthing, )"",male,25.0,0,0,17483,222,C"
"529,0,3,""(Mr., Johan, Werner, Salonen, )"",male,39.0,0,0,3101296,8,S"
"530,0,2,""(Mr., Richard, George, Hocking, )"",male,23.0,2,1,29104,12,S"
"531,1,2,""(Miss., Phyllis, May, Quick, )"",female,2.0,1,1,26360,26,S"
"532,0,3,""(Mr., Nakli, , Toufik, )"",male,25.0,0,0,2641,8,C"
"533,0,3,""(Mr., Joseph, Jr, Elias, )"",male,17.0,1,1,2690,8,C"
"534,1,3,""(Mrs., Catherine, , Peter, Catherine Rizk)"",female,25.0,0,2,2668,23,C"
"535,0,3,""(Miss., Marija, , Cacic, )"",female,30.0,0,0,315084,9,S"
"536,1,2,""(Miss., Eva, Miriam, Hart, )"",female,7.0,0,2,13529,27,S"
"537,0,1,""(Major., Archibald, Willingham, Butt, )"",male,45.0,0,0,113050,27,B"
"538,1,1,""(Miss., Bertha, , LeRoy, )"",female,30.0,0,0,17761,107,C"
"539,0,3,""(Mr., Samuel, Beard, Risien, )"",male,25.0,0,0,364498,15,S"
"540,1,1,""(Miss., Hedwig, Margaritha, Frolicher, )"",female,22.0,0,2,13568,50,B"
"541,1,1,""(Miss., Harriet, R, Crosby, )"",female,36.0,0,2,5735,71,B"
"542,0,3,""(Miss., Ingeborg, Constanzia, Andersson, )"",female,9.0,4,2,347082,32,S"
"543,0,3,""(Miss., Sigrid, Elisabeth, Andersson, )"",female,11.0,4,2,347082,32,S"
"544,1,2,""(Mr., Edward, , Beane, )"",male,32.0,1,0,2908,26,S"
"545,0,1,""(Mr., Walter, Donald, Douglas, )"",male,50.0,1,0,17761,107,C"
"546,0,1,""(Mr., Arthur, Ernest, Nicholson, )"",male,64.0,0,0,693,26,S"
"547,1,2,""(Mrs., Edward, , Beane, Ethel Clarke)"",female,19.0,1,0,2908,26,S"
"548,1,2,""(Mr., Julian, , Padro y Manent, )"",male,25.0,0,0,2146,14,C"
"549,0,3,""(Mr., Frank, John, Goldsmith, )"",male,33.0,1,1,363291,21,S"
"550,1,2,""(Master., John, Morgan Jr, Davies, )"",male,8.0,1,1,33112,37,S"
"551,1,1,""(Mr., John, Borland Jr, Thayer, )"",male,17.0,0,2,17421,111,C"
"552,0,2,""(Mr., Percival, James R, Sharp, )"",male,27.0,0,0,244358,26,S"
"553,0,3,""(Mr., Timothy, , O'Brien, )"",male,25.0,0,0,330979,8,Q"
"554,1,3,""(Mr., Fahim, (""""Philip Zenni""""), Leeni, )"",male,22.0,0,0,2620,8,C"
"555,1,3,""(Miss., Velin, , Ohman, )"",female,22.0,0,0,347085,8,S"
"556,0,1,""(Mr., George, , Wright, )"",male,62.0,0,0,113807,27,S"
"557,1,1,""(Lady., Lucille, Christiana Sutherland, Duff Gordon, """"Mrs Morgan"""")"",female,48.0,1,0,11755,40,A"
"558,0,1,""(Mr., Victor, , Robbins, )"",male,25.0,0,0,17757,228,C"
"559,1,1,""(Mrs., Emil, , Taussig, Tillie Mandelbaum)"",female,39.0,1,1,110413,80,E"
"560,1,3,""(Mrs., Guillaume, Joseph, de Messemaeker, Emma)"",female,36.0,1,0,345572,18,S"
"561,0,3,""(Mr., Thomas, Rowan, Morrow, )"",male,25.0,0,0,372622,8,Q"
"562,0,3,""(Mr., Husein, , Sivic, )"",male,40.0,0,0,349251,8,S"
"563,0,2,""(Mr., Robert, Douglas, Norman, )"",male,28.0,0,0,218629,14,S"
"564,0,3,""(Mr., John, , Simmons, )"",male,25.0,0,0,392082,9,S"
"565,0,3,""(Miss., (Marion, Ogden), Meanwell, )"",female,25.0,0,0,392087,9,S"
"566,0,3,""(Mr., Alfred, J, Davies, )"",male,24.0,2,0,48871,25,S"
"567,0,3,""(Mr., Ilia, , Stoytcheff, )"",male,19.0,0,0,349205,8,S"
"568,0,3,""(Mrs., Nils, , Palsson, Alma Cornelia Berglund)"",female,29.0,0,4,349909,22,S"
"569,0,3,""(Mr., Tannous, , Doharr, )"",male,25.0,0,0,2686,8,C"
"570,1,3,""(Mr., Carl, , Jonsson, )"",male,32.0,0,0,350417,8,S"
"571,1,2,""(Mr., George, , Harris, )"",male,62.0,0,0,752,11,S"
